mtgjsonid	scryfallId	name
1c4bc711-31e4-5f48-9cb4-402606561931	c6ebbd4f-1cf0-4d1a-ada2-c211507c72a0	Island
c28e400a-6f6c-50c7-8ebf-8a7752a4f9a1	ae8460b1-4f79-4f8b-a068-5a5ff521f950	Island
dd401eea-96e9-52dd-bf73-32f07266d80f	2680ec1f-04fd-47e9-bfcd-b10134fc1eba	Island
d7251e55-890f-5a36-8d52-dc6b72dcb45d	81520ea5-a9e4-4434-8253-1acde2f84fa1	Swamp
6c2d0463-9ae6-588e-9964-e3a11cf02301	1aa4e8d9-d30c-4bb7-ad46-1af587adf8f8	Swamp
ca9b2b88-b1f6-552d-896a-79df69b670ec	e64492e3-b994-4c11-a350-96f191164a97	Swamp
889ab291-f691-5cb8-9c46-d4becfe75300	872c8d7c-7be6-44d3-8450-e922590ee431	Swamp
440d69a9-3c6a-5931-99cf-b6dfbb98d3f9	afd47f08-2814-4fe5-9d41-77cd870f6be7	Mountain
9b55b01f-eb41-5a69-9236-280493ab949d	38df9942-d8dd-4470-8c7e-66d6a49c8d06	Mountain
33a1261e-bfe8-586b-a6f2-3dbc74075c7a	db640129-03fc-4333-89d0-b71c9ccd1bf0	Mountain
7c45bad1-a4c0-57aa-9651-8f5cf8ac603c	fe7a789a-c4d7-412f-aacc-ebea2b24eaa2	Mountain
126424fd-b287-5e8b-b59a-6019ff037e6a	8e349be2-31ca-4c2e-be57-984507d8f0b4	Forest
6d0bdc04-47a1-5949-9af0-7549a0c27315	1d463301-7f73-4e3d-bd5b-1c03fd014281	Forest
9b4cc3e7-7784-5b71-9741-e808c3a9abd6	fdb20f54-2fb4-43dc-b685-f27f597d46c2	Forest
acd1fd5e-1a9d-5237-945e-3fadd0269481	7c3b0f6a-a984-495e-9a4c-f0ae0adb7421	Forest
5a1bcb1d-e5be-5319-85eb-f9fee8175668	f5fac22d-04b5-4b71-a5df-af50abee82a7	Bladewing the Risen
a4dfcd65-ee67-5bd9-8927-a61b239635ef	cd476375-7294-4a14-9c26-3881c93a1930	Bogardan Hellkite
3c992cd4-72a1-5193-9e3c-aa6a04007fb8	87a69f0c-69c2-41d5-b784-502dadf9d048	Draco
f6fb85ac-d59d-5dad-8059-6e91d577cf25	93bbe3cf-609a-4666-8f65-48860b73865b	Dragon Whelp
8863f01a-a310-5a94-963a-ea4254497850	12dd4238-9628-4d51-a83e-005bb8cd816f	Dragonstorm
5d811c7d-a0b6-5ff9-9383-a14d0f2ff70d	0339671a-3d44-4e66-83cb-e460ef727b10	Ebon Dragon
f7a17392-d5b2-5f08-b4d4-26c83f18c1c4	14b37758-68cc-42a3-a19c-3fbca745250a	Form of the Dragon
fb1a8a77-69c3-5386-84e5-3bacf0c40c89	7e3c4f96-4a43-440d-b75f-2cdb7c24b92e	Hellkite Overlord
9bc7e4b1-f599-5ae0-9fe4-0205dd368efe	f5c9262a-bbeb-4334-b511-d9f7db119422	Kokusho, the Evening Star
423be94f-0d6c-5d11-a48d-1226a8014772	89666fe1-0f3a-4fc5-b628-fe683c180584	Nicol Bolas
fcbcef54-2ac9-5904-a27d-7488233bbd6e	e3a08c53-f7bc-484a-942d-9586da12f482	Niv-Mizzet, the Firemind
30ea9302-9934-57de-8b0b-e93074bc2a2d	871093cc-b545-4a6c-b6d6-a575f3cd4a70	Rith, the Awakener
457a154e-9bb3-5dc6-962a-b8f4294b5b20	65126d80-97c1-4890-944c-0dd4496ae746	Shivan Dragon
2f9b2322-488f-583b-8586-4f9888b5cf90	c97c7a23-921f-4002-8e37-b70861a36945	Thunder Dragon
f4c2f9cb-6b66-5171-bf59-fdb9d937e7b9	a6ed97b8-dcbc-4cc5-bece-e5d134e5c868	Two-Headed Dragon
9769f034-d266-5da6-b919-eea631c630c1	9e14db1c-0a05-47d2-9f27-df881f7f37ab	Angry Mob
37cf4c82-595d-5dad-bdf5-9feb210e4d4b	22d4761d-acf2-4cb3-86a8-a3f30420a92e	Blood of the Martyr
a73217e8-70d3-5efe-9a08-9daba3c5187d	6da4fb5a-0d24-4bee-b3f5-535ba9fe6850	Brainwash
57cc642b-e512-5936-882b-d3711a7b1585	fc1973a3-1410-4c6d-9b09-bd9d18646a1e	Cleansing
647f9e2c-5057-505b-918b-e50dc76e9d1d	ade075fd-73ee-4d12-a2da-48e5938043af	Dust to Dust
bac8ad8e-6f32-5f78-a086-e81bca31185d	184b7d52-e991-4668-9f6a-bcded97f51ac	Exorcist
dd4b0865-1a72-5f4f-a57a-31914cb6f84f	8da35f9f-e72c-4154-a212-7de98f84ad7d	Fasting
5af66abe-20f6-5a85-9aa8-2dddfcb40c24	e9357990-701a-4336-b545-ac5a24d89cad	Festival
1d0dd9c8-6bd9-5e6b-be4f-f97b6d54723b	d5208dbb-63d2-4789-8ef9-f82499a43b3a	Fire and Brimstone
327098fb-70c1-5921-bdc4-f3b72b7380c9	c3c8a850-bc99-4679-a316-45ecdea696b2	Holy Light
74d74376-97d7-5182-8982-e26a8c55caf5	ae541c73-9903-49e6-997a-db4701135145	Knights of Thorn
0bc74c2a-c392-5e32-818f-c71d00f1f868	e2c9f463-d1cc-4f11-aad2-d4a4520aa978	Martyr's Cry
192f9bcf-215f-56bd-b63f-e75c81945ed8	35d29bda-096c-44d4-b45e-c2c507f8efbe	Miracle Worker
cdbd6c77-0ba1-53a3-aef8-a5c4f5ffe5b4	c4104546-abd9-4bfb-a65e-5928cdd4522f	Morale
8bcbb328-2d80-518a-a83e-dee7903e78f4	bf2f6936-b50c-4907-9b55-ebf8a3fba8f5	Pikemen
a7464130-767b-59c7-99b8-0411a5773460	1e03d335-d259-4ab4-814f-9333cfd3afc9	Preacher
e0b95691-a666-5dde-8714-6db37cca3ce8	374df061-ebd2-4f1f-9a6e-7940a49197a9	Squire
69b645dc-e270-529f-81f1-406b41a0aa85	8b6da540-6803-47e5-9af0-7ae8e2f84b6c	Tivadar's Crusade
28368a33-02f2-541b-94ca-d9d668cb7a45	4eef9bb7-cd3c-422e-a93b-90d98684675a	Witch Hunter
557ed049-3121-5f82-8f42-9de3f28c4b6e	e07df65c-ebcc-4873-b928-d99040d1f2f6	Amnesia
1a7f1f47-1b3a-518d-abe9-d35ddc9873e8	151b332e-164b-4646-8f52-741984cd71ad	Apprentice Wizard
8839a61d-0017-5e4c-a1bd-aa4cfa1130b3	13453abe-3f05-4956-8493-382d7d2af699	Dance of Many
8a780bbf-06a7-526f-8814-5292d5e61707	9dd6a230-6bc0-499c-b7fd-4aaa2569f98f	Deep Water
9f7f927a-574e-5726-b238-fcc7ec727039	951b6c10-cbba-44b6-aae2-2c386b7ebacb	Drowned
0fd42a25-aa90-5884-8b65-23d56f3445dd	b8834c18-0e4e-4785-9d15-b33345e3789b	Electric Eel
aaed336c-b36d-52c8-afb4-2aa3c10cf4cd	5f4b6507-89ee-482e-aafd-8e05ada8f1ce	Erosion
9b5f9ff4-f365-59e1-91a5-c3a27c3bef99	fabc3267-b59b-4f36-8873-5b4b072711ca	Flood
aac17bfe-0aa8-56ca-a07c-2810e9f38263	db591b28-37e5-4e7c-ae4d-d761262b12d0	Ghost Ship
c853a244-ca26-5cea-9c87-ba8daee0f923	53ec4a19-0f2f-4713-a869-58832484648d	Giant Shark
f3047ce5-74d8-5600-8567-b5f53b6ea8be	b638d9be-c533-45c3-92f9-fabf56edc2df	Leviathan
0570e489-3a25-5a63-b84d-6ce6430de4b5	f857a00a-82e0-4227-86ee-1f9c7ca232ae	Mana Vortex
a581d895-31d4-5e9e-918a-d9052c916089	36313dc7-6bf2-4d73-b696-969d984a7466	Merfolk Assassin
573d373b-396c-55dd-9c5f-ac0aa789e898	0ee810a5-f0f9-4b73-8194-3d1344784050	Mind Bomb
5be5a122-c2e6-56d7-9ab6-6b3a9781c88c	fec3275e-4491-43a8-9f23-d7b48177c103	Psychic Allergy
c63e5789-833b-55ed-b0b4-8bd518741a80	b0f11ae4-e30e-441d-bb64-439930d9997c	Riptide
204d60f7-97b0-5d0f-98a5-b3938b7512df	f1e0f9ec-2b06-4bda-8b80-a716d82d1f13	Sunken City
5cbd119f-4032-5194-8a45-a3849730815a	497bc42d-ab81-4d84-bdf7-e3a05a7c984d	Tangle Kelp
410797a2-57ca-5891-ab5e-fcb8da3fe578	e3da4a88-5225-467f-9240-f30bc1eee520	Water Wurm
1cf4655c-af3a-56d4-ae9d-984f4f5a1196	825496e5-19c7-4f50-8070-0265a58608dc	Ashes to Ashes
1f03d730-488b-5b34-bfab-329439138820	66eaa7d6-48b2-4b35-a834-790edd679e0e	Banshee
e4bcc9e3-faf5-5065-85d7-871548756aa7	e3bb7271-634a-4612-9073-7a5438e8c2b8	Bog Imp
66c7fb55-d1fe-5dc7-8102-cc5c6e23ed10	d64c9153-bc6d-4a64-885f-c039a5487a31	Bog Rats
ed458789-dd6b-5a0a-97ce-16c47ab784d1	9fc0d070-8a42-4d5e-8f2b-ceb59147de6f	Curse Artifact
af6d12f6-11ab-553e-a391-b21f9503e372	d89fe2be-bb7e-4bae-9b1f-9f0d58f20ceb	Eater of the Dead
7dff9360-7996-51ce-b1d1-68da3147d528	8f99894d-5ece-44f1-acce-474494ae2084	Frankenstein's Monster
29f72619-8df2-5074-b01a-0797c52d0c99	a131605a-f646-4745-a1e4-48d155a3d94f	Grave Robbers
9cd8a45b-7ccb-5c6a-8543-66f881726db5	5f133f06-6398-4db1-8577-66c16fd3e00d	Inquisition
cf84d8c9-c68d-5214-8063-2bf342f5c53b	b80ecb15-258b-4fc9-86e4-c2bf01891606	Marsh Gas
86f852bd-f485-5bbc-ac9a-239b3ca746a1	a213450f-02f4-4c08-8da8-891ebfa8e237	Murk Dwellers
0e153fa8-612f-599f-9f9c-3a0241311521	348a467a-4661-4fdb-af1d-9171a1a930d9	Nameless Race
59048b89-c063-5b99-9df8-2b83c3ae413a	f4c133b8-8383-433f-be96-c47a937287b7	Rag Man
2668e4b0-d016-5009-b066-219325acd636	06900a71-34ca-48c6-94ac-fca744356829	Season of the Witch
d12c76e0-0f4e-5608-b52d-934e317a64f2	f4a176e1-b22b-4f36-ba7b-c506cb4e1bed	The Fallen
e1ffed75-8746-5ba3-a0aa-d39f4c6dfc81	848ad6d5-3a7e-4d6b-9929-36465796871f	Uncle Istvan
c126d4c0-709d-5856-ad3c-86ccbcab3d42	ee30efdb-f1f1-497f-80a6-ec961db67c1d	Word of Binding
8e4c896f-b54f-5baf-9038-d5200faef7bb	65a97821-ca5b-46fb-af08-86de81d0daac	Worms of the Earth
c534eecd-3d0a-5bc8-bf93-f7230c71e872	c1ba83ab-83f5-421d-bba1-0f925870b5c8	Ball Lightning
b7528bc4-c712-58d5-8671-02cc8bc1babc	78373616-e2d6-4ccf-998f-09f02bea45b4	Blood Moon
6ec74dc6-4652-5109-8e66-e7ca2960c62b	ba2cc4a6-fdcc-4082-801a-d2c50e560e8d	Brothers of Fire
661e0c45-ae0e-5ad5-9d3a-72cd1c37ee90	72746a5d-faa1-44b7-97b5-0ef9302a3c13	Cave People
51172809-82ca-568d-ad4b-5c720515b516	d646feea-3c20-4737-8d20-ffad42258ced	Eternal Flame
e1f37ca4-5f06-5532-89c7-ff77e18c846f	d3419db6-1c38-4aa4-b953-1dde7d22b927	Fire Drake
224bdd98-626a-5261-88b9-e0eecee6fdc2	aa2d778d-d74b-45ec-a86b-5d52ffad6ba5	Fissure
3a1b698f-0134-5011-a73a-06f10274f110	c6a415b0-00a2-4a65-8994-4a395c50ae2d	Goblin Caves
3d4a7ad5-f495-5163-8a1f-c9288110cf77	8a538b9d-351e-40bb-be11-9ba08c16352b	Goblin Digging Team
dade5e62-8713-547d-bd0f-735bf559bb7e	7135a569-e5d3-4a1f-924b-bdb86926b4e1	Goblin Hero
0cdfa958-2ecb-5c4e-b6eb-1d125ed48ed0	91e0b59d-8f9b-4a76-9845-bcb0dc32523d	Goblin Rock Sled
496cf7b3-d887-5ac1-84e4-c179537c3d13	cd69a6dc-27f3-42aa-9e63-4417796e4ef5	Goblin Shrine
cf636bff-15cc-55e0-87f0-6711c1556a86	9b73dfb4-d930-4a89-b621-129dd9f6328c	Goblin Wizard
b1d1095f-86f4-5288-89e8-49021d1978c8	fd333b18-b896-4ab8-9c46-eed4efdd94f2	Goblins of the Flarg
08a535f7-7795-5f8b-ad70-590500f02669	a6b61512-5b24-424c-966f-36b595781e14	Inferno
5670cb6b-d09d-54f7-b2ce-dafa3740feb4	72955141-d990-459f-adbe-7d3d0f5f6c95	Mana Clash
3b2e63b2-60b1-5ea5-a6a1-8e86f113f0eb	65a10fd5-506e-46bf-87e6-fde134c0dc04	Orc General
f9df3aa6-0c65-5721-8f63-071946827252	564e0ccd-decb-48d2-981f-cefa8045340f	Sisters of the Flame
c1b560ff-5737-562d-9a19-e0d9e29d3552	6a615650-4da3-4efc-aa5e-c1f2c4f79478	Carnivorous Plant
9fdff748-a6d3-5dc3-bd90-20d7b40ba67b	f395278e-6d74-4f35-af9d-21bad7b19763	Elves of Deep Shadow
4372360d-ed82-5b13-a638-0cf4df9de0e4	0e1ae3d6-6d96-4db6-bbc4-cee91bae6cf7	Gaea's Touch
25d22d5f-9da5-5bc9-8c0d-810df96e2ddf	cbc93c0b-0ac8-4b8f-b2f6-96887d1acd77	Hidden Path
fcc01fde-3c6b-5959-b02f-87e2a6051e57	ff99543d-86a1-44f8-88ec-aaec071d6c05	Land Leeches
5571a17f-89f6-56c6-b6e1-ef9bd6834962	b39eb671-e17e-4c5a-8913-1e3be7faedfb	Lurker
741d6886-baef-5307-aa62-31c0a50e4165	109cce7a-96f7-4e67-878a-bd5c93ea8643	Marsh Viper
3c7b27d9-c2e1-5e1a-9591-402a181a1891	9d5911b5-a54e-4ebb-9c36-d4dc8e97bb4b	Niall Silvain
2b65114b-fe2a-55e3-944b-bfe458b4bab6	2fb5926f-9988-4bc0-b2b7-e286db208310	People of the Woods
722c0fea-02f7-5c70-a07e-55bef3751569	38fb3014-f631-4a75-92cd-7e626b13a4c3	Savaen Elves
ca89ff22-28dc-559d-bd80-f6ae6c983fa2	46b762a7-a774-4cb4-8ecf-dd6486a066c3	Scarwood Bandits
7aa794f9-4f28-5533-9889-9c8a59357a14	ac2655e4-3a4d-4f73-820a-02fab675d42e	Scarwood Hag
de1f1864-a4ee-535b-9241-373666b8d45c	8e99870c-b2b9-431b-b8a8-3f4a80aa8fa5	Scavenger Folk
2f2b36ba-060c-5906-b613-d68bc503b4d8	7011356e-7516-4ca0-ac54-d30af7ce03a2	Spitting Slug
e8b49f2e-f790-52c8-8c02-85e2eb182293	35ffc69e-26f2-434f-8c89-2df108dd984a	Tracker
034109b2-8767-5f70-b221-f1ff61189f5e	bb0480f5-6aae-4297-afa6-3f7a5801bf95	Venom
24728a54-0392-5d25-b2a8-1ec2cfa6d52b	e56146bf-5db0-4bef-83bb-efa5ebec6684	Whippoorwill
ec8bb9e7-f849-551a-b59f-3611b8e56031	2fa20173-e88a-4b14-9c54-14567ca5571c	Wormwood Treefolk
e401450b-0904-5a49-a30d-0e22320aed39	8aabd80f-a18a-4bc1-9f05-4c3a63de77ce	Marsh Goblins
3f14bbd3-957e-5719-b881-79cc4b88220a	5542d236-af43-43b8-b30f-8980d74bbdd0	Scarwood Goblins
c4f45db8-eb86-55de-9bf5-cad37e89aba8	e3d3df64-1e90-4aef-86ae-0062aa23ff30	Dark Heart of the Wood
0cd93fc9-d7b4-5bf6-901d-775f952d76e1	6768a307-da2e-435e-8efd-72d82b4d4a2b	Barl's Cage
cd8913e4-eeba-54f6-8b4b-d311b1ac0456	63a31de0-d764-4ff6-a85f-027e1e58d86c	Bone Flute
a78883e8-076e-5cdf-84ee-d4a5d38181c3	5a391ada-e9e3-45db-ae84-17421ac6b44d	Book of Rass
94246816-f6f3-5d3c-b670-c8df1f8d718e	1ad7692d-5a51-493f-a322-7b615446ea8e	Coal Golem
73a441ff-a571-5272-9ca1-e97067c1b9de	72cfe9b9-677d-4ecb-83ab-67fb6481371d	Dark Sphere
b4334915-dde1-517a-90db-b182d7c56152	c3b0f228-6b06-4426-a557-1225d547b908	Diabolic Machine
749ca72d-7139-5650-a961-5ff2410a89ca	dc47e322-f8b8-4685-b035-fda0cc433e6b	Fellwar Stone
9e648704-0384-5673-91da-0d0557d16efc	2b60eb23-cb9a-4203-86fb-60e47dbd870b	Fountain of Youth
809339bc-c786-5724-b434-2d7ba0b3d341	3c31a957-ad1e-40cc-b3c4-2f4caa492b77	Living Armor
2dd01656-69e0-5c80-bff9-8208816c21af	893e8e9c-983e-4db1-8d93-10637025a559	Necropolis
4e55b39b-2c1d-5741-a575-26b432516cd7	d551ff93-d8da-4c21-bc3c-6451c0dde07e	Reflecting Mirror
a1e86253-19db-58ed-8ca5-27aa4d0c4f7d	741dbcf2-3372-45a8-b66f-d2ae12b4aac6	Runesword
d3580a4d-ae99-59da-909e-41cb1eceaf6c	93850e74-744c-4261-a84e-01eaced6e49a	Scarecrow
aacb8942-c7a5-5016-9246-e31ee437cb08	aa1d9bb5-972a-4705-bf22-0fa1e974dd26	Skull of Orm
26dee5ce-2990-5ba9-ba19-8968f8df6b31	6d4c853e-2231-4af2-bcb0-1781c18ec3be	Standing Stones
416f05b4-d458-57d1-803a-18369fa0652b	a49ba1a5-33b1-40f2-9780-26139ed829d7	Stone Calendar
4590a045-768d-5153-b9ed-010325f57f29	0f9668ba-d26d-4484-b4b8-6fb91fbfb617	Tormod's Crypt
6d2c5270-fbc5-50c9-85f2-94fb82c506d4	64c19977-ac7d-4ce7-925c-33a7503420f5	Tower of Coireall
542686ab-8610-5ad5-9776-511db38418db	80c9070a-8c70-480e-a476-e00f8e2c71b9	Wand of Ith
46d808d9-5498-5d3f-86fc-05090173c12f	9023c078-4169-498b-8626-a4862e0631f8	War Barge
b3032d4e-810a-57df-a813-f5d3fa6efb19	76e5ee8a-34e5-4a2e-a04e-9fcdc7e53dda	City of Shadows
8c79ac11-6283-5167-acea-0de3e8baa35c	42dcceee-2a47-4eaa-a6a3-2931b3d50244	Maze of Ith
b30422fb-79ae-5251-af54-cdcd84d5a00f	0d48fb47-1bed-4791-a014-504515f3d36f	Safe Haven
7d949d7b-ffa9-5c9c-a75f-d584bf172ac3	6f75946b-1690-43cc-993c-d4e451a1a41c	Sorrow's Path
9678f35f-8403-5a3b-9626-b423aa7c3ce1	97cce4d4-bff2-4dbb-bc12-1a726ad82dd4	Auriok Glaivemaster
09ae740b-81bc-53b2-8aaa-6b5e5c8ccfab	060e278c-dc34-4a94-9b15-6e9ffb2a1aee	Echoing Calm
5a8a778e-7a74-5fed-9508-5dbaf4a1440d	f4c47553-4209-4634-a49c-25714cd3967b	Emissary of Hope
e83de9e3-3622-55d9-9937-ed6ecff00041	80fe80a0-cb3d-48bc-b67e-2e2253cfee14	Hallow
1095fdb1-6bb8-51ab-87d7-5d42d65ae5a5	02c14e05-8c50-44de-8cd4-5b3a11ecdb30	Leonin Battlemage
d0857d39-7bdf-5351-a998-8d077dcede28	56b2a0f5-e340-4a85-aa5c-340e7f8231b0	Leonin Shikari
a87a6d7c-76c6-5903-bbae-3466896f511e	5976c352-ac49-4e0d-a4c0-ec9b6b78db9c	Loxodon Mystic
3ddd4854-4bb1-5d5e-bdc6-120a4e3738c7	9fa32494-24bc-44c7-81d4-7285bd1fe3c8	Metal Fatigue
457ceb31-53e0-5554-8c62-35cdbbb821bd	a0cabc4c-0c2b-4004-9676-aba151a9242f	Pristine Angel
4438ba7e-23db-5aac-bd04-7179c1601965	1aff26fc-e6d3-4135-96b9-0da7cb8b6dae	Pteron Ghost
66e4a7c2-24ab-504d-a8cd-0d91ede7b907	bdedff5d-4c5d-4120-9d9a-4bb5b0b2d2f2	Pulse of the Fields
772eb306-b62a-5192-920a-20e51facd255	bdcbe727-81f0-469e-92f1-0dd9acdb54ea	Purge
c4048691-dae2-5b0b-b8a1-43e853506173	73142844-de7c-4427-8183-c2281bde6449	Ritual of Restoration
03cbe00d-8ecc-5df8-b0d1-7adff54b2bcc	6b431711-ac9d-4f05-af66-44f1ca5fabf1	Soulscour
e0792bf1-83fc-53db-a6d5-adfec104d2c5	a4793de1-4d5d-4538-b48f-db5d31757bcc	Steelshaper Apprentice
6ad5a965-03c5-576b-83c6-e112463ca922	7632585e-28e1-4f45-b5ba-172d44573708	Stir the Pride
937a8c57-1040-5be6-a35d-114316fd2686	e519c3ab-1963-4aa1-843f-3cc1b6aec7b2	Test of Faith
8ef5282d-17a1-5355-a4dd-c349f0376bca	f79b38c5-4be1-4f33-92e8-6fe0476b5299	Turn the Tables
11d8fd65-b312-53a4-bc77-fb55d3fb15a9	9a17e86f-410e-42d0-8ef8-739ea26da0a7	Carry Away
c0dce63e-f7cf-51f6-b4e2-c92c1ad2c966	d22aa7ef-da34-49c1-9aac-67d129ffa6fe	Chromescale Drake
d9bde3ca-ffa6-5046-b15e-81324c12899f	4aefedd7-1bf5-4148-9084-d7d8f1138140	Echoing Truth
39ce8731-bf36-5a87-aced-b1e836f7099a	c7ab80bf-d115-4155-82e1-9a3a70b1b67d	Hoverguard Observer
b488e2ca-b3c9-573b-a696-21f54cd991f7	139d2ece-f656-4cac-8d77-b0f083f76c70	Last Word
99dd3863-bb78-5e1f-babc-1f8d21ae0c74	49e815b3-373c-4b2e-beb5-c894a52ffdea	Machinate
c3f6ace8-63db-589a-94a6-38170f01b551	03ab7022-fa0f-42da-b0ca-998cbd0c791c	Magnetic Flux
18ff4428-e883-534c-93e5-76a29790aa97	fb179448-5e1f-4ef3-858c-ba7a9ea05a78	Neurok Prodigy
8ce65be0-4bda-569f-b678-61ac07029c11	e604172f-e9b8-41bc-aee4-691f9fa4ce42	Neurok Transmuter
02474d3d-1321-5e03-87ea-1b7d2796c022	b32d0779-ef2a-42be-ad67-cee9b06122de	Psychic Overload
d62d3f85-693a-5e87-8df6-94c5272fc262	b6805341-fa4f-4d89-8003-b27280fadfbd	Pulse of the Grid
bdba4360-d440-54d7-a974-6c63ee84843f	645bfe2d-845b-4cf3-88b6-b2b62b8531e4	Quicksilver Behemoth
612ad6c9-40aa-5af8-a3c3-6ac92b4beafa	05a8d65d-0c6f-433d-a818-002c242a17e8	Reshape
bce396f6-d6ce-5bae-8cea-4162ed8e837c	4e09a443-0a00-458a-b351-8cb188e9218c	Retract
17b70d41-322c-58b1-88f3-e9fa4bc415df	24a07cdc-8335-45da-9ae2-3052193663ef	Second Sight
d8653e3b-e11d-5dee-9ad1-45937732a8e1	dc895eea-505d-4a12-936b-dcf9895d01a1	Synod Artificer
917e6981-af82-5125-ab6a-7c5408d48a77	d06a2d9a-9401-4711-97b6-825652090c4d	Vedalken Engineer
de2550fe-b1e2-5260-95c3-329dc853f2f8	e28a9f15-5469-4dc2-8a73-646f854fec7e	Vex
5791909f-663c-536b-ba6f-4444f7d863fa	d9422b79-2bc5-4d0a-8f91-157d9fc09641	Aether Snap
aa39201d-6cd0-5d16-a37b-a3f0fa3501bd	d37abcf5-f009-4258-bf32-b93b47cb71dc	Burden of Greed
2ec78423-c944-5767-9294-fc69a716bb11	980135d5-dfaa-4beb-b4b3-1e256bb46e61	Chittering Rats
6f14eb8b-2754-5cf4-aad8-5ca85da56d07	97a0bfb9-859b-4fed-a1c4-1f0924715801	Death Cloud
ab45758a-5000-531e-8439-5d116a8e6930	f8e688e7-8350-4b78-bd49-a6ffdedad556	Echoing Decay
5af8e9cd-3073-5a06-877e-9b75ce18ef6f	9fa8ae06-882b-428e-b446-1e750ffcddd1	Emissary of Despair
0b90e9f1-35c5-5414-9700-73ea868a5ef3	9950052e-f674-4f09-802e-3f5f52f5e717	Essence Drain
3c1d0616-7d89-5872-9eb0-b2b1e607f5aa	c0b9c148-5f31-405e-9215-a12bafcac99a	Greater Harvester
bdaa273a-03c3-5324-8213-ff013e104fc0	132d6ed5-0bbc-465e-bc30-3174c910b435	Grimclaw Bats
4aa033d0-13c0-509c-a0b5-6f299d5a5331	bba50e47-2417-447f-b334-50ef0faecfae	Hunger of the Nim
3f6b332f-ce61-5c1d-8e7b-36916cbdb89e	5465de95-1249-4f14-a2e3-2b2861dfe058	Mephitic Ooze
60dd3fe0-8b3b-5727-bb15-ae4ccb1e5992	91ece344-c516-449e-ab7c-2e78d4778f02	Murderous Spoils
3c5f94e1-dd5f-51d4-9a54-bab0d0bb2f7a	1072fef6-3a58-41bb-8d34-0aaedf827aa5	Nim Abomination
e3741d66-be5e-542d-8811-f92612a12b76	bb8b1d0a-2c78-4173-b7ed-d7f3a0502fe7	Pulse of the Dross
58602a46-f415-5c15-b9be-54bcdf2e9e97	023603c1-3f1e-42d1-81e1-535547ef6ee0	Scavenging Scarab
ca7fef13-de8f-52f9-90a4-eaeb272c3ade	86c03b3c-5140-4577-a1aa-952986223a82	Screams from Within
c6169cd8-7768-5ac2-9c88-b089bae55ef0	1a30f99a-b295-45a2-bff7-479cbe7541a5	Scrounge
8965756d-ab60-5a0c-bbf4-13f1698153f7	25c255d5-9246-4a93-8750-0da8871fb12d	Shriveling Rot
1065140f-2098-5f33-9e38-3df033a4cceb	2509482a-68d8-4e94-9d1e-5b069ebdc2e4	Barbed Lightning
9491d1b6-a033-5511-b3ba-3a8bac63cc40	15fdb57b-7547-4588-9780-15e3bea0bc4c	Crazed Goblin
cf8b3748-8fb6-52ff-846c-d6de10694142	9d9915ff-a9b9-429c-bdc1-6a52d9f0e6d4	Dismantle
24b21821-14b6-5b2f-b163-beb525bd6958	2036745a-09ea-476f-ace6-1d06b8502f83	Drooling Ogre
cd986896-e990-5a37-a7fa-fc9ff32cae8f	01f842c8-cd6c-4f4d-9aa8-417a92b37867	Echoing Ruin
031782c7-a564-530c-aa44-8d7294da4c5a	967465c4-619a-4407-bffc-ffadb89726cd	Fireball
d23418cd-a3e4-50a7-8b97-83d3c1800a74	87e1f06f-7c87-4da8-b339-e571e391cab1	Flamebreak
80e289a5-d078-5b1a-97dc-1f3134d02a51	62f5c675-b629-45ec-907c-36594f5fe54a	Furnace Dragon
61b225b7-d227-530a-b3ec-14275d5238f5	a326a7d0-8e24-4ae4-9014-ca6eb6983644	Goblin Archaeologist
fd4d2cde-9c6a-5a3a-b54c-4bbf3c4154d8	e1efad9a-2fcf-4045-8105-bf9f5e79d12c	Inflame
8be43ec7-d7a6-57f0-ad57-edbdc3da426f	a90da818-ffa1-435d-8734-fc7a1330d323	Krark-Clan Stoker
36314d5e-d100-52e2-ac76-1cbc411ba448	ea3ed9c8-b552-4a9a-b77a-8b148638b4f0	Pulse of the Forge
1eac353a-c5a7-5768-934c-f8f64a56c3ea	c3739d37-7865-46bf-abbc-7a5678709508	Savage Beating
dfeda89f-8cf2-54a3-9ce1-c882c42e4aed	44ee290e-c22b-4fad-bf99-0630a2b89d68	Shunt
30d72d0c-1c40-5e35-89db-3ffdae126245	df14aa0e-6d34-48ca-aee0-3563bbfb3b15	Slobad, Goblin Tinkerer
9e074d35-29db-569a-8a94-ff1cd6f6b8ae	070fa2d9-6238-49f6-9d63-75ae88ced8e5	Tears of Rage
b99497ec-59ae-5d24-90f8-244b21da92ab	d369a3da-3424-4984-a50a-59fd9c3d689e	Unforge
da2dab76-a5ba-56c6-9b19-6a42dc3cd1f7	bb6b232a-834c-4c9a-bf36-821d125dc318	Vulshok War Boar
940bab09-cb40-596e-bbc6-d40330822302	f2d9b77b-d775-4546-91c8-df438a1d8dbe	Ageless Entity
b438e1ce-63c7-5c4b-a887-0f250a196a69	6f37bf33-f340-44eb-a092-1cb9385c8981	Echoing Courage
7b001428-621c-554a-9760-11ef50bdb9b5	97d5fc3c-7f6b-42a5-a482-d789a2a421c7	Fangren Firstborn
51d02304-da16-5384-81fe-4ac4d9a58648	f9fc7bf3-fa3f-450a-875e-05a022794181	Infested Roothold
